ID;Ubicacion;Localidad;Interes Turistico;Superficie (m²);Precio (€);Acceso a Transporte Publico;Proximidad a Servicios (km);Zona Residencial;Zona Comercial;Indice de Criminalidad;Restricciones de Construccion;Comprar
4110;Lat, Long;Alicante;75;592;330222;1;0.9878950559143593;1;1;75;inf;False
4111;Lat, Long;Burgos;0;707;242557;0;0.7668369212492985;1;1;75;20.0;False
4112;Lat, Long;Teruel;0;506;293333;1;0.3093658006444063;0;1;50;15.0;False
4113;Lat, Long;Valencia;100;790;215290;1;0.8360633876192997;0;0;75;15.0;True
4114;Lat, Long;Madrid;75;702;238956;0;0.8468087712987513;1;1;100;20.0;True
4115;Lat, Long;Castellón;50;745;389165;0;0.8589176795583406;1;1;100;20.0;False
4116;Lat, Long;Ávila;75;816;272088;0;0.5628616909216824;0;1;100;15.0;True
4117;Lat, Long;Soria;100;573;223199;1;0.6221820201003087;1;0;0;15.0;True
4118;Lat, Long;Badajoz;25;695;300629;1;0.41535312685745096;0;0;50;15.0;False
4119;Lat, Long;Zaragoza;25;679;366786;1;0.9192580361983447;1;1;100;20.0;False
4120;Lat, Long;Málaga;50;910;233027;0;0.6398902948155258;0;1;50;15.0;True
4121;Lat, Long;Guipúzcoa;50;946;226718;0;0.2346688424684965;0;0;25;20.0;True
4122;Lat, Long;Jaén;50;565;338755;1;0.270992095557521;0;1;50;15.0;False
4123;Lat, Long;Zaragoza;25;756;387966;0;0.16857063320773513;0;1;50;15.0;False
4124;Lat, Long;Toledo;0;979;316180;1;0.6993241610850914;0;0;0;15.0;False
4125;Lat, Long;Burgos;75;859;397200;0;0.9403590430088097;0;1;75;inf;False
4126;Lat, Long;Barcelona;100;932;352694;0;0.21946419670585587;0;1;50;15.0;False
4127;Lat, Long;Cantabria;100;690;377726;0;0.5794307720320477;1;0;75;inf;False
4128;Lat, Long;Cádiz;75;751;305235;1;0.21418914074833145;1;0;25;inf;False
4129;Lat, Long;Álava;25;956;314343;0;0.7943008100195487;0;0;25;inf;False
4130;Lat, Long;Cáceres;100;838;281388;0;0.9092275850328891;0;1;25;inf;False
4131;Lat, Long;Guadalajara;25;605;230956;0;0.8015941995909838;1;1;0;inf;False
4132;Lat, Long;Burgos;0;778;333449;0;0.6467944863102937;0;1;75;20.0;False
4133;Lat, Long;Salamanca;75;712;366165;0;0.4522380862463048;1;1;50;20.0;False
4134;Lat, Long;Girona;0;823;308738;1;0.6787964884788492;0;0;0;inf;False
4135;Lat, Long;Pontevedra;100;749;298316;1;0.8169057730848361;0;1;25;inf;True
4136;Lat, Long;Valencia;75;917;204342;0;0.6530825334556906;0;0;100;20.0;True
4137;Lat, Long;Palencia;100;848;286450;1;0.34857240991209304;1;0;75;20.0;True
4138;Lat, Long;Valladolid;75;911;243354;0;0.6839551690552251;0;0;50;inf;True
4139;Lat, Long;Soria;100;994;332025;0;0.9499090270573763;1;1;25;20.0;False
4140;Lat, Long;Barcelona;50;882;398497;0;0.7998529879631117;0;0;100;20.0;False
4141;Lat, Long;Tarragona;25;625;338845;1;0.8980978953768126;1;0;25;15.0;False
4142;Lat, Long;Ciudad Real;50;758;237078;0;0.9168875667522892;1;1;25;inf;False
4143;Lat, Long;Ciudad Real;0;934;227534;1;0.38467957417670506;1;1;75;20.0;False
4144;Lat, Long;Zamora;50;751;311896;1;0.4489873942843049;1;0;75;inf;False
4145;Lat, Long;Barcelona;50;781;296664;0;0.323068176917856;0;1;0;15.0;True
4146;Lat, Long;Salamanca;75;911;356801;1;0.7248307459326748;0;0;50;inf;False
4147;Lat, Long;Cantabria;75;645;278317;1;0.5401817698272275;0;1;75;15.0;True
4148;Lat, Long;Badajoz;75;581;321321;0;0.37069784366905667;1;1;50;15.0;False
4149;Lat, Long;Barcelona;0;676;366155;1;0.3606253158258901;0;1;100;inf;False
4150;Lat, Long;Zamora;50;876;232520;0;0.47524428969506527;1;0;100;inf;True
4151;Lat, Long;Castellón;100;502;361513;1;0.8220253560980921;0;0;75;inf;False
4152;Lat, Long;Asturias;25;757;289744;0;0.44555858883027555;1;0;75;20.0;False
4153;Lat, Long;Madrid;25;549;291456;0;0.485903481961492;1;1;75;inf;False
4154;Lat, Long;Lugo;0;869;302870;1;0.22291581048867415;0;0;100;15.0;False
4155;Lat, Long;Albacete;75;713;270112;1;0.6559077985537382;0;1;0;20.0;True
4156;Lat, Long;Lleida;100;779;342547;0;0.981366269929685;0;0;100;20.0;False
4157;Lat, Long;Teruel;50;979;231250;0;0.8145909840327274;0;1;25;15.0;True
4158;Lat, Long;Soria;50;885;253907;1;0.15413333826515102;0;0;25;20.0;True
4159;Lat, Long;Alicante;75;990;218853;1;0.9381990011052366;0;0;50;inf;False
4160;Lat, Long;Barcelona;0;528;230565;1;0.9314682310530233;0;1;100;20.0;False
4161;Lat, Long;Cáceres;25;899;351003;1;0.707301266920896;0;1;0;inf;False
4162;Lat, Long;Zaragoza;75;788;357266;0;0.5238741171475181;1;1;75;15.0;False
4163;Lat, Long;Las Palmas;100;587;224372;1;0.64862055971304;0;1;100;20.0;True
4164;Lat, Long;Ávila;100;987;283790;1;0.5564105076762194;0;1;75;15.0;True
4165;Lat, Long;Toledo;0;856;328644;0;0.864724827422056;0;0;75;15.0;False
4166;Lat, Long;Granada;25;645;215633;1;0.4995729896754043;0;0;25;15.0;False
4167;Lat, Long;Pontevedra;75;572;303246;0;0.323848511890959;0;0;75;20.0;False
4168;Lat, Long;Girona;25;842;383490;1;0.10831047093667974;1;0;25;15.0;False
4169;Lat, Long;Asturias;25;724;384576;0;0.2603267219783676;1;1;50;20.0;False
4170;Lat, Long;Palencia;75;525;255810;0;0.9633109385115991;1;0;0;inf;False
4171;Lat, Long;Álava;50;909;301705;1;0.6226361640481753;0;0;0;inf;False
4172;Lat, Long;Toledo;100;960;294462;1;0.5620267716897824;0;0;75;15.0;True
4173;Lat, Long;Ciudad Real;50;759;265912;0;0.9347152065502125;1;1;0;15.0;False
4174;Lat, Long;Guipúzcoa;0;977;328771;0;0.4967785261496398;1;1;50;15.0;False
4175;Lat, Long;Biscay;0;831;362767;0;0.905104219357079;1;0;75;inf;False
4176;Lat, Long;Badajoz;0;899;353495;1;0.29988474993272357;0;0;75;15.0;False
4177;Lat, Long;Granada;100;662;340472;0;0.8750979509367526;0;1;25;15.0;False
4178;Lat, Long;Biscay;50;605;277601;1;0.11965851017770777;0;1;100;15.0;True
4179;Lat, Long;Burgos;0;613;328735;1;0.18240483379758576;1;0;50;20.0;False
4180;Lat, Long;Álava;75;934;242346;0;0.5171882442382931;0;1;100;inf;True
4181;Lat, Long;Girona;75;826;363015;0;0.5389016845074005;0;1;50;inf;False
4182;Lat, Long;Tarragona;0;886;398050;1;0.9097131707773652;0;1;100;15.0;False
4183;Lat, Long;Ciudad Real;0;875;296850;0;0.2768636715132629;0;1;0;inf;False
4184;Lat, Long;Cuenca;100;726;277633;0;0.6987100686243513;0;1;0;20.0;True
4185;Lat, Long;Guipúzcoa;50;627;202361;0;0.4459368343851461;1;0;100;15.0;True
4186;Lat, Long;Huelva;50;881;290512;0;0.694711431286628;0;1;0;15.0;True
4187;Lat, Long;Ávila;25;693;365786;0;0.5252467386988938;1;0;25;inf;False
4188;Lat, Long;Girona;75;894;301012;0;0.28097358100318703;0;0;25;inf;False
4189;Lat, Long;Huesca;100;971;203346;1;0.8596028243916484;0;0;75;15.0;True
4190;Lat, Long;Badajoz;100;802;202525;1;0.8868992908196974;0;0;25;20.0;True
4191;Lat, Long;Valencia;100;946;271848;1;0.3785396218831263;0;1;25;inf;True
4192;Lat, Long;Castellón;100;712;385516;0;0.22834154048635055;0;1;75;20.0;False
4193;Lat, Long;Valencia;100;855;259780;1;0.7774012534542295;1;1;100;15.0;True
4194;Lat, Long;Albacete;75;679;307392;1;0.7813311757189731;1;0;25;20.0;False
4195;Lat, Long;León;100;586;235297;0;0.5585347234299659;1;1;25;20.0;True
4196;Lat, Long;Almería;50;922;269275;0;0.3914596546541239;0;1;75;15.0;True
4197;Lat, Long;Segovia;25;831;235256;0;0.6121467936542779;1;0;75;15.0;False
4198;Lat, Long;Granada;25;856;355758;1;0.2661135881326688;0;0;75;15.0;False
4199;Lat, Long;Girona;100;516;319517;1;0.9199715719774559;1;1;50;20.0;False
4200;Lat, Long;Navarra;50;795;381344;1;0.4550929770006842;1;0;75;20.0;False
4201;Lat, Long;Huesca;50;914;290156;1;0.7046882001669416;1;1;25;15.0;True
4202;Lat, Long;Ourense;25;811;220067;1;0.45514108319527746;0;1;25;20.0;False
4203;Lat, Long;Teruel;100;612;305070;1;0.4630317938171029;0;0;75;inf;False
4204;Lat, Long;Guipúzcoa;100;683;320430;1;0.8810473435559838;1;1;25;20.0;False
4205;Lat, Long;La Coruña;75;802;366655;0;0.9020306655251642;0;1;0;15.0;False
4206;Lat, Long;Almería;75;618;204035;1;0.3213849112110203;0;0;100;15.0;True
4207;Lat, Long;Zamora;100;607;299555;0;0.45866752807142475;1;0;100;20.0;True
4208;Lat, Long;La Rioja;0;708;303902;1;0.2738851339296033;0;0;25;15.0;False
4209;Lat, Long;Lleida;75;508;346404;0;0.26503607547507857;1;0;50;15.0;False
4210;Lat, Long;Murcia;75;930;204805;1;0.46340017215278895;0;0;0;15.0;True
4211;Lat, Long;Jaén;0;847;243681;0;0.4542649587894815;1;0;75;15.0;False
4212;Lat, Long;Jaén;100;586;305696;1;0.3799638988888032;0;0;75;inf;False
4213;Lat, Long;Guipúzcoa;100;753;377285;0;0.2526896921737817;0;1;50;15.0;False
4214;Lat, Long;Zamora;0;923;270560;0;0.622671439932489;1;1;75;inf;False
4215;Lat, Long;Asturias;25;644;230458;0;0.3402569794567142;1;0;0;20.0;False
4216;Lat, Long;Cantabria;0;502;206931;0;0.869426686020789;0;0;50;inf;False
4217;Lat, Long;Granada;75;768;245832;1;0.5700269745427682;1;1;50;inf;True
4218;Lat, Long;Huelva;50;664;319216;1;0.44527609101947174;0;1;25;15.0;False
4219;Lat, Long;Tarragona;25;802;210814;0;0.18476727114344607;1;0;100;20.0;False
4220;Lat, Long;Cuenca;100;577;296189;0;0.2931281397973714;0;1;0;15.0;True
4221;Lat, Long;Lugo;0;682;379675;1;0.29836875413513997;1;1;25;inf;False
4222;Lat, Long;Zaragoza;100;875;290146;0;0.11054456678539386;1;0;0;20.0;True
4223;Lat, Long;Pontevedra;0;984;320805;1;0.9767140303300156;1;1;100;20.0;False
4224;Lat, Long;Guipúzcoa;0;550;372077;0;0.3282972004935062;0;1;25;20.0;False
4225;Lat, Long;Sevilla;100;740;227609;1;0.25569448163994274;1;1;100;20.0;True
4226;Lat, Long;Santa Cruz de Tenerife;50;835;214206;0;0.6248444746172045;1;1;25;20.0;True
4227;Lat, Long;Lleida;25;717;239213;0;0.5426938621494812;0;0;100;20.0;False
4228;Lat, Long;Zaragoza;0;755;297998;1;0.9819515684779726;1;0;75;20.0;False
4229;Lat, Long;Lleida;100;998;334461;0;0.45772897648431177;1;0;75;20.0;False
4230;Lat, Long;Sevilla;25;584;368527;0;0.617760537915247;1;0;50;20.0;False
4231;Lat, Long;Cádiz;75;671;250399;0;0.3537825251656709;0;1;0;15.0;True
4232;Lat, Long;Córdoba;25;966;217985;0;0.12049542093565152;1;1;75;inf;False
4233;Lat, Long;Granada;0;552;274946;1;0.27484555900269214;0;0;100;15.0;False
4234;Lat, Long;Burgos;25;745;232351;0;0.6422734691772314;0;1;100;15.0;False
4235;Lat, Long;Huelva;75;965;398789;1;0.8513586837157172;0;1;25;20.0;False
4236;Lat, Long;Zaragoza;50;739;286340;1;0.639729475324848;0;1;50;20.0;True
4237;Lat, Long;Alicante;50;812;392750;0;0.5181374629922025;1;1;50;inf;False
4238;Lat, Long;Salamanca;50;989;392539;0;0.6075773445840692;1;1;75;20.0;False
4239;Lat, Long;Palencia;0;769;290940;1;0.16101021388073544;0;1;50;inf;False
4240;Lat, Long;Ourense;75;781;285229;0;0.12398999368676167;0;0;100;inf;True
4241;Lat, Long;Lugo;75;560;224393;1;0.6751202389652653;0;0;50;inf;True
4242;Lat, Long;Córdoba;100;894;227709;1;0.7560500309715132;0;1;25;inf;True
4243;Lat, Long;Soria;25;568;337099;0;0.5047018895093826;1;0;0;15.0;False
4244;Lat, Long;Valencia;25;965;259736;0;0.5035055351484291;1;1;100;20.0;False
4245;Lat, Long;Cádiz;75;655;211769;0;0.950372089460628;0;1;100;15.0;False
4246;Lat, Long;Guipúzcoa;50;800;364226;1;0.3000037530439439;1;1;75;15.0;False
4247;Lat, Long;Córdoba;75;618;213716;0;0.7579484473997998;1;0;50;inf;True
4248;Lat, Long;Badajoz;0;521;251519;0;0.5347368887567941;1;0;25;15.0;False
4249;Lat, Long;Albacete;50;540;237343;1;0.4447003464042012;0;1;100;inf;True
4250;Lat, Long;Cantabria;0;750;384584;1;0.8444061829832827;1;0;100;15.0;False
4251;Lat, Long;Huelva;25;788;230116;1;0.8227539742914641;1;1;0;15.0;False
4252;Lat, Long;Valencia;25;717;360638;1;0.7720372628543004;0;1;100;20.0;False
4253;Lat, Long;Segovia;75;992;300722;0;0.9118179152065444;1;0;75;inf;False
4254;Lat, Long;Guadalajara;100;861;318349;0;0.2179002342037893;1;0;50;20.0;False
4255;Lat, Long;Castellón;50;846;370143;0;0.13978849214958627;1;0;50;inf;False
4256;Lat, Long;Guipúzcoa;100;760;385424;0;0.21965020408068214;1;1;75;15.0;False
4257;Lat, Long;Santa Cruz de Tenerife;50;818;393717;1;0.24003384741296224;0;0;75;20.0;False
4258;Lat, Long;Badajoz;75;854;305078;1;0.48570701463556365;1;1;0;20.0;False
4259;Lat, Long;León;25;885;393024;1;0.14520125951015564;0;1;75;15.0;False
4260;Lat, Long;Segovia;75;655;385272;1;0.5293374273881976;0;0;100;15.0;False
4261;Lat, Long;Valencia;100;788;276234;0;0.42049178411476673;0;0;0;20.0;True
4262;Lat, Long;Huesca;0;799;260801;1;0.726408369999505;1;0;0;inf;False
4263;Lat, Long;León;100;979;394894;1;0.3332556866482418;1;0;100;20.0;False
4264;Lat, Long;Huesca;75;725;310593;1;0.9150279357470502;0;0;100;inf;False
4265;Lat, Long;Teruel;50;911;324919;1;0.7855388976441944;1;1;100;inf;False
4266;Lat, Long;Tarragona;75;587;384062;0;0.7679849934227466;0;0;75;inf;False
4267;Lat, Long;Cuenca;25;775;240430;0;0.6376471327489911;1;1;25;15.0;False
4268;Lat, Long;Salamanca;100;534;204065;0;0.20067211244416372;0;1;100;20.0;True
4269;Lat, Long;Sevilla;50;522;399329;0;0.48613985819812056;0;1;100;20.0;False
4270;Lat, Long;La Rioja;50;819;286591;1;0.7872180227491684;0;1;100;15.0;True
4271;Lat, Long;Cáceres;25;831;336446;1;0.7762609842703129;0;0;50;15.0;False
4272;Lat, Long;Burgos;25;965;352665;1;0.6227471301734785;0;1;75;20.0;False
4273;Lat, Long;Álava;25;750;358349;0;0.8190064170925345;1;0;50;15.0;False
4274;Lat, Long;Lugo;25;887;324709;1;0.6756332434154656;0;1;75;inf;False
4275;Lat, Long;Badajoz;100;704;399703;0;0.5116995615829157;1;0;50;inf;False
4276;Lat, Long;Ávila;25;563;332083;0;0.8042326841803067;1;0;50;15.0;False
4277;Lat, Long;Valladolid;75;618;384964;0;0.25063589715852763;1;0;100;20.0;False
4278;Lat, Long;Madrid;75;543;395713;1;0.5585690484006632;0;0;25;20.0;False
4279;Lat, Long;Álava;75;634;232726;1;0.9880250567854292;1;1;75;15.0;False
4280;Lat, Long;Asturias;75;764;205724;1;0.4331518403208574;0;1;75;15.0;True
4281;Lat, Long;Cuenca;75;793;216244;0;0.17237494013531973;1;1;0;15.0;True
4282;Lat, Long;Baleares;100;731;347754;1;0.6600271600435832;0;0;50;15.0;False
4283;Lat, Long;Almería;25;704;328007;0;0.43571819026443326;0;0;50;15.0;False
4284;Lat, Long;Ciudad Real;100;673;220579;0;0.6769788468617661;1;0;100;20.0;True
4285;Lat, Long;Ourense;50;931;369547;1;0.9571695021737873;0;0;25;inf;False
4286;Lat, Long;Castellón;75;875;273452;0;0.3455403661353883;0;1;75;inf;True
4287;Lat, Long;Soria;50;876;243872;1;0.5936873615537595;0;0;0;20.0;True
4288;Lat, Long;León;75;745;272713;1;0.5899638528490636;1;0;100;20.0;True
4289;Lat, Long;Ourense;0;887;303796;0;0.9305262972746473;0;1;50;20.0;False
4290;Lat, Long;Girona;0;622;396114;0;0.5264456238865423;1;1;75;inf;False
4291;Lat, Long;Málaga;0;672;229253;0;0.21819112993734918;1;1;0;inf;False
4292;Lat, Long;Baleares;100;508;284933;0;0.3485439655540235;1;1;75;20.0;True
4293;Lat, Long;Biscay;50;825;201838;1;0.8944514373315283;1;1;25;20.0;True
4294;Lat, Long;Santa Cruz de Tenerife;50;599;230492;1;0.8904705789779535;0;1;25;inf;True
4295;Lat, Long;Granada;100;903;231802;1;0.9326403508208773;0;0;50;inf;False
4296;Lat, Long;Cuenca;50;501;257402;1;0.28655159184487283;1;0;75;20.0;True
4297;Lat, Long;Lleida;75;949;202885;0;0.46100394088828844;0;1;0;20.0;True
4298;Lat, Long;Baleares;50;788;272716;0;0.4122368258916784;0;0;100;20.0;True
4299;Lat, Long;Badajoz;25;851;347174;0;0.8577271699329302;1;0;25;inf;False
4300;Lat, Long;Granada;25;720;383730;1;0.8449508806143765;1;1;100;15.0;False
4301;Lat, Long;Girona;25;692;242577;0;0.5954949035013809;0;1;25;15.0;False
4302;Lat, Long;Las Palmas;100;738;204808;1;0.9020762430059018;1;1;25;inf;False
4303;Lat, Long;Badajoz;0;806;310690;1;0.15311997354540577;0;1;75;inf;False
4304;Lat, Long;Guipúzcoa;25;540;242526;0;0.8898517094101276;1;0;100;20.0;False
4305;Lat, Long;Madrid;100;578;330028;1;0.12560369634233506;0;1;100;15.0;False
4306;Lat, Long;Albacete;50;851;360095;0;0.27075159982919544;1;0;50;inf;False
4307;Lat, Long;La Coruña;75;515;207620;0;0.32063211727725716;0;0;25;inf;True
4308;Lat, Long;León;75;780;208878;1;0.23337464257176696;0;0;100;15.0;True
4309;Lat, Long;Granada;75;885;301597;1;0.2528105790758427;0;0;75;15.0;False
4310;Lat, Long;Valencia;75;561;236244;1;0.20137672402235904;1;1;25;15.0;True
4311;Lat, Long;Biscay;25;794;306931;1;0.7519470132420366;0;0;50;15.0;False
4312;Lat, Long;Alicante;75;793;355428;0;0.42339320738147523;1;1;100;20.0;False
4313;Lat, Long;Salamanca;100;866;362135;1;0.4114570527360961;0;1;0;inf;False
4314;Lat, Long;Castellón;75;672;212390;1;0.7845886393580641;0;1;75;inf;True
4315;Lat, Long;Alicante;0;939;335941;0;0.7584287457469269;0;1;75;inf;False
4316;Lat, Long;Palencia;0;651;327995;0;0.5119703200239171;0;0;75;20.0;False
4317;Lat, Long;Asturias;0;559;335716;0;0.24762368424951375;0;0;0;inf;False
4318;Lat, Long;Jaén;25;879;261129;0;0.3791883110515627;1;0;100;inf;False
4319;Lat, Long;Palencia;100;872;349852;0;0.9776106165874161;1;1;25;15.0;False
4320;Lat, Long;Teruel;50;875;301605;0;0.7514025442529553;0;1;25;20.0;False
4321;Lat, Long;Asturias;100;706;360309;1;0.8683238451684092;1;0;50;inf;False
4322;Lat, Long;Las Palmas;75;587;277868;0;0.9593218765492698;1;1;50;inf;False
4323;Lat, Long;Guipúzcoa;50;759;344928;1;0.9419225941452767;1;1;75;15.0;False
4324;Lat, Long;La Coruña;0;640;249179;1;0.443953760836748;0;1;100;15.0;False
4325;Lat, Long;Murcia;75;925;335048;1;0.6821050289524039;0;0;75;inf;False
4326;Lat, Long;Guipúzcoa;75;520;388799;1;0.9659152838863961;1;1;75;inf;False
4327;Lat, Long;Lleida;0;521;310153;1;0.6274005575777131;0;0;75;15.0;False
4328;Lat, Long;Zamora;0;584;356966;0;0.4175246974081872;0;1;100;20.0;False
4329;Lat, Long;Sevilla;50;753;226891;0;0.6218948385990096;0;0;0;20.0;True
4330;Lat, Long;Alicante;100;695;308279;1;0.3752214152452833;1;0;50;15.0;False
4331;Lat, Long;Murcia;50;831;206356;0;0.4624687806518508;1;0;100;20.0;True
4332;Lat, Long;Biscay;50;778;321906;0;0.9859069295955789;1;0;25;15.0;False
4333;Lat, Long;Cantabria;50;912;300020;1;0.7129043626530331;1;0;75;15.0;False
4334;Lat, Long;Guadalajara;25;952;353827;1;0.6715471957411968;0;0;50;20.0;False
4335;Lat, Long;Madrid;25;913;234249;0;0.4548207560310771;0;1;75;inf;False
4336;Lat, Long;Salamanca;75;936;221245;0;0.5417936475604022;1;0;75;15.0;True
4337;Lat, Long;Cáceres;75;825;272468;0;0.4446709319026928;0;0;100;20.0;True
4338;Lat, Long;Cantabria;50;811;369491;1;0.9181364687928395;0;1;25;20.0;False
4339;Lat, Long;Asturias;25;886;207125;1;0.1239815251357716;0;1;75;20.0;False
4340;Lat, Long;Álava;25;627;220091;1;0.29989193820390836;1;0;100;15.0;False
4341;Lat, Long;Sevilla;50;946;222439;0;0.9017707576989618;1;0;0;20.0;False
4342;Lat, Long;Toledo;100;542;328693;0;0.423466737365211;1;0;75;inf;False
4343;Lat, Long;Asturias;100;997;215387;1;0.3553004421377717;1;1;100;15.0;True
4344;Lat, Long;Girona;50;588;304489;1;0.6046411702971153;1;1;100;20.0;False
4345;Lat, Long;Soria;0;646;344513;1;0.5679151855350782;0;1;50;15.0;False
4346;Lat, Long;Córdoba;75;939;361522;1;0.9799150340224183;0;0;0;15.0;False
4347;Lat, Long;Burgos;50;689;260779;1;0.6352855183967243;1;0;75;15.0;True
4348;Lat, Long;Madrid;50;802;363846;0;0.22811568962742484;0;0;75;15.0;False
4349;Lat, Long;Toledo;0;622;290206;1;0.32982804580556413;1;1;75;15.0;False
4350;Lat, Long;Albacete;75;991;339965;0;0.5948781358971195;0;0;0;20.0;False
4351;Lat, Long;Baleares;50;594;224434;0;0.7203268697949482;1;1;100;inf;True
4352;Lat, Long;Córdoba;50;658;220662;0;0.765681682338881;0;1;75;20.0;True
4353;Lat, Long;Huesca;100;680;327706;0;0.1719289996708529;0;0;100;inf;False
4354;Lat, Long;Castellón;75;888;316397;0;0.1258635992934953;0;0;50;20.0;False
4355;Lat, Long;Jaén;25;774;369240;0;0.5302322616098661;1;0;25;inf;False
4356;Lat, Long;Jaén;50;704;284889;1;0.2531243898934332;1;0;0;15.0;True
4357;Lat, Long;Cáceres;75;657;352640;0;0.14542246597952718;0;0;75;20.0;False
4358;Lat, Long;Pontevedra;75;959;302331;1;0.21110162479027733;1;0;50;15.0;False
4359;Lat, Long;Zamora;25;586;279114;1;0.6868377787304816;0;1;25;15.0;False
4360;Lat, Long;Baleares;50;819;309384;0;0.36238337061986214;0;0;50;inf;False
4361;Lat, Long;Cantabria;75;973;274504;1;0.6912552210641939;0;0;0;inf;True
4362;Lat, Long;Guipúzcoa;75;511;214832;1;0.30718322175735036;1;0;25;inf;True
4363;Lat, Long;Navarra;75;762;316784;1;0.504192750659769;0;0;0;15.0;False
4364;Lat, Long;Navarra;0;714;286286;1;0.5020592175280115;0;1;75;inf;False
4365;Lat, Long;Málaga;75;791;376048;1;0.11527631702930108;1;0;75;15.0;False
4366;Lat, Long;Segovia;25;656;340606;0;0.6675123568884398;0;0;25;15.0;False
4367;Lat, Long;Las Palmas;100;695;327767;1;0.9400824510930869;1;1;100;20.0;False
4368;Lat, Long;Cádiz;0;988;335553;0;0.8818114599806754;1;0;0;inf;False
4369;Lat, Long;Tarragona;25;505;399727;1;0.4643417911051818;0;0;25;20.0;False
4370;Lat, Long;Segovia;75;980;350893;0;0.21480294920756166;0;0;0;inf;False
4371;Lat, Long;Burgos;50;614;241630;0;0.8913661355345098;0;0;50;20.0;True
4372;Lat, Long;Toledo;25;784;275251;0;0.9803029379324901;0;1;0;15.0;False
4373;Lat, Long;Palencia;25;505;247671;1;0.27477609790406826;0;1;25;15.0;False
4374;Lat, Long;Soria;100;889;255628;1;0.5350613619406914;0;0;50;20.0;True
4375;Lat, Long;La Coruña;100;770;291556;1;0.986500706535965;1;1;75;15.0;False
4376;Lat, Long;Málaga;100;575;204416;1;0.5102278048540042;0;1;0;15.0;True
4377;Lat, Long;Huelva;50;750;252951;0;0.8152889504070344;1;1;50;inf;True
4378;Lat, Long;Cantabria;25;680;358968;1;0.368564546419209;0;1;0;20.0;False
4379;Lat, Long;Girona;50;591;270550;1;0.3297810410221651;1;1;50;20.0;True
4380;Lat, Long;León;100;962;300278;1;0.3258769234412159;0;1;25;15.0;False
4381;Lat, Long;Ourense;50;725;282361;1;0.4740941371152605;0;0;100;15.0;True
4382;Lat, Long;La Coruña;50;738;216942;1;0.7367964294148008;1;0;25;15.0;True
4383;Lat, Long;Santa Cruz de Tenerife;100;765;258658;0;0.710887605403839;1;1;0;20.0;True
4384;Lat, Long;Huesca;0;673;212961;0;0.6366069200549419;1;1;50;15.0;False
4385;Lat, Long;Cáceres;100;664;241961;0;0.7296866330494698;0;1;0;15.0;True
4386;Lat, Long;Baleares;75;542;217868;1;0.5578732179515694;0;1;25;20.0;True
4387;Lat, Long;Zaragoza;100;889;342284;1;0.2281910333617113;1;0;0;20.0;False
4388;Lat, Long;Alicante;0;744;211592;0;0.5642586310330836;1;0;25;15.0;False
4389;Lat, Long;León;100;581;267039;0;0.7324231967140371;1;0;100;20.0;True
4390;Lat, Long;Zaragoza;50;577;297429;1;0.9925331798369739;1;0;100;20.0;False
4391;Lat, Long;Tarragona;75;706;351889;0;0.5752053429403987;1;1;50;20.0;False
4392;Lat, Long;Biscay;50;864;319720;1;0.3929342254510745;0;0;25;inf;False
